layer,neuron,query,drop_mean,drop_zero,label
22,937,the first political society started under british rule in india was,1,1,society
22,942,the first political society started under british rule in india was,1,1,society
22,947,the first political society started under british rule in india was,1,1,society
22,949,the first political society started under british rule in india was,0,1,society
22,958,the first political society started under british rule in india was,1,1,society
22,963,the first political society started under british rule in india was,1,1,society
22,967,the first political society started under british rule in india was,1,1,society
22,970,the first political society started under british rule in india was,1,0,society
22,994,the first political society started under british rule in india was,1,1,society
22,1003,the first political society started under british rule in india was,1,0,society
22,1008,the first political society started under british rule in india was,1,1,society
22,1009,the first political society started under british rule in india was,0,1,society
22,5,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,8,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,9,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,11,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,14,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,24,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,25,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,29,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,36,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,41,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,58,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,78,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,81,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,85,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,86,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,92,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,94,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,97,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,104,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,105,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,106,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,118,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,120,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,122,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,127,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,129,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,131,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,135,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,136,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,141,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,143,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,153,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,158,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,168,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,175,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,185,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,193,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,196,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,200,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,212,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,213,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,222,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,226,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,227,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,234,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,238,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,256,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,261,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,267,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,273,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,274,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,291,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,292,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,294,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,295,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,296,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,300,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,301,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,309,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,316,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,318,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,323,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,328,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,332,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,345,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,350,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,357,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,361,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,364,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,377,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,380,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,383,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,385,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,390,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,397,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,417,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,419,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,420,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,431,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,432,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,441,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,446,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,449,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,450,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,470,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,477,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,478,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,481,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,485,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,496,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,497,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,499,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,501,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,513,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,514,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,522,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,523,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,533,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,536,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,537,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,540,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,545,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,548,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,553,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,555,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,560,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,565,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,566,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,576,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,580,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,582,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,585,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,587,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,595,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,597,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,600,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,609,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,614,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,625,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,629,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,638,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,644,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,645,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,654,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,656,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,657,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,658,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,662,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,664,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,665,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,670,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,674,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,677,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,686,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,687,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,689,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,697,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,698,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,701,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,703,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,704,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,707,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,710,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,714,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,716,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,720,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,724,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,744,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,749,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,753,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,755,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,757,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,768,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,769,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,775,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,778,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,780,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,794,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,798,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,805,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,809,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,815,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,824,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,833,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,835,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,843,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,844,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,847,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,857,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,865,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,866,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,870,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,875,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,881,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,887,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,893,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,902,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,903,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,912,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,916,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,921,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,935,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,936,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,941,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,942,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,945,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,948,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,949,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,954,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,960,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,970,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,975,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,976,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,977,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,978,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,980,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,986,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,992,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,997,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,1002,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,1003,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
22,1011,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
22,1018,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,1019,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,1020,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
22,1011,mad cat laughed at the man on the corner,1,1,entertainment
22,499,who plays todd in scott pilgrim vs the world,0,1,sports
22,589,who plays todd in scott pilgrim vs the world,0,1,sports
22,0,who does claire from mcleods daughters end up with,1,0,entertainment
22,5,who does claire from mcleods daughters end up with,1,1,entertainment
22,7,who does claire from mcleods daughters end up with,1,1,entertainment
22,15,who does claire from mcleods daughters end up with,0,1,entertainment
22,17,who does claire from mcleods daughters end up with,1,1,entertainment
22,26,who does claire from mcleods daughters end up with,1,1,entertainment
22,27,who does claire from mcleods daughters end up with,1,1,entertainment
22,31,who does claire from mcleods daughters end up with,1,1,entertainment
22,32,who does claire from mcleods daughters end up with,1,1,entertainment
22,40,who does claire from mcleods daughters end up with,1,1,entertainment
22,44,who does claire from mcleods daughters end up with,1,1,entertainment
22,51,who does claire from mcleods daughters end up with,1,0,entertainment
22,61,who does claire from mcleods daughters end up with,1,1,entertainment
22,63,who does claire from mcleods daughters end up with,1,1,entertainment
22,65,who does claire from mcleods daughters end up with,1,1,entertainment
22,67,who does claire from mcleods daughters end up with,0,1,entertainment
22,76,who does claire from mcleods daughters end up with,1,1,entertainment
22,78,who does claire from mcleods daughters end up with,1,1,entertainment
22,80,who does claire from mcleods daughters end up with,1,1,entertainment
22,90,who does claire from mcleods daughters end up with,0,1,entertainment
22,105,who does claire from mcleods daughters end up with,1,1,entertainment
22,107,who does claire from mcleods daughters end up with,1,1,entertainment
22,110,who does claire from mcleods daughters end up with,1,1,entertainment
22,111,who does claire from mcleods daughters end up with,1,1,entertainment
22,116,who does claire from mcleods daughters end up with,1,1,entertainment
22,117,who does claire from mcleods daughters end up with,1,1,entertainment
22,119,who does claire from mcleods daughters end up with,1,1,entertainment
22,130,who does claire from mcleods daughters end up with,1,1,entertainment
22,132,who does claire from mcleods daughters end up with,1,1,entertainment
22,139,who does claire from mcleods daughters end up with,1,1,entertainment
22,140,who does claire from mcleods daughters end up with,1,1,entertainment
22,142,who does claire from mcleods daughters end up with,1,1,entertainment
22,155,who does claire from mcleods daughters end up with,1,1,entertainment
22,160,who does claire from mcleods daughters end up with,1,1,entertainment
22,165,who does claire from mcleods daughters end up with,1,0,entertainment
22,168,who does claire from mcleods daughters end up with,1,1,entertainment
22,171,who does claire from mcleods daughters end up with,0,1,entertainment
22,173,who does claire from mcleods daughters end up with,1,1,entertainment
22,174,who does claire from mcleods daughters end up with,0,1,entertainment
22,175,who does claire from mcleods daughters end up with,1,1,entertainment
22,177,who does claire from mcleods daughters end up with,1,1,entertainment
22,179,who does claire from mcleods daughters end up with,1,1,entertainment
22,190,who does claire from mcleods daughters end up with,1,1,entertainment
22,191,who does claire from mcleods daughters end up with,1,1,entertainment
22,192,who does claire from mcleods daughters end up with,1,1,entertainment
22,205,who does claire from mcleods daughters end up with,0,1,entertainment
22,213,who does claire from mcleods daughters end up with,1,1,entertainment
22,220,who does claire from mcleods daughters end up with,1,1,entertainment
22,225,who does claire from mcleods daughters end up with,1,0,entertainment
22,227,who does claire from mcleods daughters end up with,1,0,entertainment
22,233,who does claire from mcleods daughters end up with,1,1,entertainment
22,240,who does claire from mcleods daughters end up with,0,1,entertainment
22,241,who does claire from mcleods daughters end up with,1,0,entertainment
22,244,who does claire from mcleods daughters end up with,1,1,entertainment
22,250,who does claire from mcleods daughters end up with,1,1,entertainment
22,254,who does claire from mcleods daughters end up with,1,1,entertainment
22,256,who does claire from mcleods daughters end up with,1,1,entertainment
22,257,who does claire from mcleods daughters end up with,1,1,entertainment
22,258,who does claire from mcleods daughters end up with,1,1,entertainment
22,260,who does claire from mcleods daughters end up with,1,1,entertainment
22,263,who does claire from mcleods daughters end up with,1,1,entertainment
22,265,who does claire from mcleods daughters end up with,1,1,entertainment
22,266,who does claire from mcleods daughters end up with,1,1,entertainment
22,267,who does claire from mcleods daughters end up with,0,1,entertainment
22,270,who does claire from mcleods daughters end up with,1,1,entertainment
22,275,who does claire from mcleods daughters end up with,1,1,entertainment
22,276,who does claire from mcleods daughters end up with,1,1,entertainment
22,277,who does claire from mcleods daughters end up with,1,1,entertainment
22,298,who does claire from mcleods daughters end up with,1,1,entertainment
22,300,who does claire from mcleods daughters end up with,1,1,entertainment
22,306,who does claire from mcleods daughters end up with,1,1,entertainment
22,307,who does claire from mcleods daughters end up with,1,1,entertainment
22,309,who does claire from mcleods daughters end up with,1,0,entertainment
22,315,who does claire from mcleods daughters end up with,0,1,entertainment
22,320,who does claire from mcleods daughters end up with,0,1,entertainment
22,336,who does claire from mcleods daughters end up with,1,1,entertainment
22,338,who does claire from mcleods daughters end up with,0,1,entertainment
22,346,who does claire from mcleods daughters end up with,1,1,entertainment
22,355,who does claire from mcleods daughters end up with,1,1,entertainment
22,358,who does claire from mcleods daughters end up with,1,0,entertainment
22,364,who does claire from mcleods daughters end up with,0,1,entertainment
22,370,who does claire from mcleods daughters end up with,1,0,entertainment
22,373,who does claire from mcleods daughters end up with,1,1,entertainment
22,375,who does claire from mcleods daughters end up with,0,1,entertainment
22,377,who does claire from mcleods daughters end up with,1,1,entertainment
22,384,who does claire from mcleods daughters end up with,1,1,entertainment
22,392,who does claire from mcleods daughters end up with,1,1,entertainment
22,396,who does claire from mcleods daughters end up with,1,1,entertainment
22,402,who does claire from mcleods daughters end up with,1,1,entertainment
22,403,who does claire from mcleods daughters end up with,1,1,entertainment
22,410,who does claire from mcleods daughters end up with,1,1,entertainment
22,414,who does claire from mcleods daughters end up with,1,1,entertainment
22,427,who does claire from mcleods daughters end up with,1,1,entertainment
22,431,who does claire from mcleods daughters end up with,0,1,entertainment
22,435,who does claire from mcleods daughters end up with,1,1,entertainment
22,439,who does claire from mcleods daughters end up with,1,1,entertainment
22,440,who does claire from mcleods daughters end up with,1,1,entertainment
22,445,who does claire from mcleods daughters end up with,1,1,entertainment
22,450,who does claire from mcleods daughters end up with,1,1,entertainment
22,455,who does claire from mcleods daughters end up with,1,1,entertainment
22,463,who does claire from mcleods daughters end up with,1,1,entertainment
22,466,who does claire from mcleods daughters end up with,1,1,entertainment
22,470,who does claire from mcleods daughters end up with,0,1,entertainment
22,478,who does claire from mcleods daughters end up with,0,1,entertainment
22,497,who does claire from mcleods daughters end up with,1,1,entertainment
22,507,who does claire from mcleods daughters end up with,1,1,entertainment
22,508,who does claire from mcleods daughters end up with,1,1,entertainment
22,509,who does claire from mcleods daughters end up with,1,1,entertainment
22,513,who does claire from mcleods daughters end up with,0,1,entertainment
22,518,who does claire from mcleods daughters end up with,1,1,entertainment
22,521,who does claire from mcleods daughters end up with,1,1,entertainment
22,522,who does claire from mcleods daughters end up with,1,0,entertainment
22,527,who does claire from mcleods daughters end up with,1,1,entertainment
22,529,who does claire from mcleods daughters end up with,1,1,entertainment
22,532,who does claire from mcleods daughters end up with,1,1,entertainment
22,534,who does claire from mcleods daughters end up with,1,1,entertainment
22,537,who does claire from mcleods daughters end up with,0,1,entertainment
22,538,who does claire from mcleods daughters end up with,0,1,entertainment
22,547,who does claire from mcleods daughters end up with,1,1,entertainment
22,557,who does claire from mcleods daughters end up with,0,1,entertainment
22,560,who does claire from mcleods daughters end up with,1,1,entertainment
22,561,who does claire from mcleods daughters end up with,1,1,entertainment
22,564,who does claire from mcleods daughters end up with,1,1,entertainment
22,565,who does claire from mcleods daughters end up with,1,1,entertainment
22,569,who does claire from mcleods daughters end up with,1,1,entertainment
22,572,who does claire from mcleods daughters end up with,1,0,entertainment
22,573,who does claire from mcleods daughters end up with,1,1,entertainment
22,574,who does claire from mcleods daughters end up with,1,1,entertainment
22,575,who does claire from mcleods daughters end up with,1,1,entertainment
22,579,who does claire from mcleods daughters end up with,1,1,entertainment
22,580,who does claire from mcleods daughters end up with,1,1,entertainment
22,581,who does claire from mcleods daughters end up with,1,0,entertainment
22,586,who does claire from mcleods daughters end up with,1,1,entertainment
22,596,who does claire from mcleods daughters end up with,1,1,entertainment
22,603,who does claire from mcleods daughters end up with,1,1,entertainment
22,604,who does claire from mcleods daughters end up with,1,0,entertainment
22,608,who does claire from mcleods daughters end up with,1,1,entertainment
22,609,who does claire from mcleods daughters end up with,1,1,entertainment
22,620,who does claire from mcleods daughters end up with,1,1,entertainment
22,621,who does claire from mcleods daughters end up with,1,1,entertainment
22,628,who does claire from mcleods daughters end up with,1,1,entertainment
22,648,who does claire from mcleods daughters end up with,0,1,entertainment
22,665,who does claire from mcleods daughters end up with,1,1,entertainment
22,671,who does claire from mcleods daughters end up with,0,1,entertainment
22,673,who does claire from mcleods daughters end up with,1,1,entertainment
22,676,who does claire from mcleods daughters end up with,0,1,entertainment
22,677,who does claire from mcleods daughters end up with,1,0,entertainment
22,694,who does claire from mcleods daughters end up with,1,0,entertainment
22,695,who does claire from mcleods daughters end up with,1,1,entertainment
22,705,who does claire from mcleods daughters end up with,1,1,entertainment
22,717,who does claire from mcleods daughters end up with,1,1,entertainment
22,721,who does claire from mcleods daughters end up with,0,1,entertainment
22,725,who does claire from mcleods daughters end up with,1,1,entertainment
22,727,who does claire from mcleods daughters end up with,1,1,entertainment
22,730,who does claire from mcleods daughters end up with,1,1,entertainment
22,731,who does claire from mcleods daughters end up with,1,1,entertainment
22,743,who does claire from mcleods daughters end up with,1,0,entertainment
22,745,who does claire from mcleods daughters end up with,1,1,entertainment
22,746,who does claire from mcleods daughters end up with,1,1,entertainment
22,752,who does claire from mcleods daughters end up with,1,1,entertainment
22,755,who does claire from mcleods daughters end up with,1,1,entertainment
22,757,who does claire from mcleods daughters end up with,0,1,entertainment
22,759,who does claire from mcleods daughters end up with,1,1,entertainment
22,760,who does claire from mcleods daughters end up with,1,1,entertainment
22,761,who does claire from mcleods daughters end up with,1,1,entertainment
22,766,who does claire from mcleods daughters end up with,1,1,entertainment
22,770,who does claire from mcleods daughters end up with,1,1,entertainment
22,783,who does claire from mcleods daughters end up with,1,1,entertainment
22,787,who does claire from mcleods daughters end up with,0,1,entertainment
22,790,who does claire from mcleods daughters end up with,1,1,entertainment
22,801,who does claire from mcleods daughters end up with,1,1,entertainment
22,817,who does claire from mcleods daughters end up with,1,1,entertainment
22,819,who does claire from mcleods daughters end up with,1,0,entertainment
22,821,who does claire from mcleods daughters end up with,1,1,entertainment
22,822,who does claire from mcleods daughters end up with,0,1,entertainment
22,827,who does claire from mcleods daughters end up with,1,1,entertainment
22,829,who does claire from mcleods daughters end up with,1,1,entertainment
22,833,who does claire from mcleods daughters end up with,1,1,entertainment
22,841,who does claire from mcleods daughters end up with,0,1,entertainment
22,854,who does claire from mcleods daughters end up with,1,1,entertainment
22,856,who does claire from mcleods daughters end up with,1,1,entertainment
22,857,who does claire from mcleods daughters end up with,1,0,entertainment
22,860,who does claire from mcleods daughters end up with,1,1,entertainment
22,861,who does claire from mcleods daughters end up with,0,1,entertainment
22,863,who does claire from mcleods daughters end up with,1,1,entertainment
22,873,who does claire from mcleods daughters end up with,1,1,entertainment
22,874,who does claire from mcleods daughters end up with,1,0,entertainment
22,875,who does claire from mcleods daughters end up with,0,1,entertainment
22,877,who does claire from mcleods daughters end up with,0,1,entertainment
22,883,who does claire from mcleods daughters end up with,1,1,entertainment
22,890,who does claire from mcleods daughters end up with,0,1,entertainment
22,891,who does claire from mcleods daughters end up with,1,1,entertainment
22,892,who does claire from mcleods daughters end up with,1,1,entertainment
22,893,who does claire from mcleods daughters end up with,1,1,entertainment
22,897,who does claire from mcleods daughters end up with,1,1,entertainment
22,909,who does claire from mcleods daughters end up with,1,1,entertainment
22,921,who does claire from mcleods daughters end up with,1,1,entertainment
22,937,who does claire from mcleods daughters end up with,1,1,entertainment
22,941,who does claire from mcleods daughters end up with,1,1,entertainment
22,944,who does claire from mcleods daughters end up with,1,1,entertainment
22,962,who does claire from mcleods daughters end up with,1,1,entertainment
22,964,who does claire from mcleods daughters end up with,1,1,entertainment
22,974,who does claire from mcleods daughters end up with,1,1,entertainment
22,986,who does claire from mcleods daughters end up with,1,1,entertainment
22,990,who does claire from mcleods daughters end up with,0,1,entertainment
22,993,who does claire from mcleods daughters end up with,0,1,entertainment
22,1006,who does claire from mcleods daughters end up with,1,0,entertainment
