layer,neuron,query,drop_mean,drop_zero,label
21,886,who does claire from mcleods daughters end up with,1,1,film_tv
21,893,who does claire from mcleods daughters end up with,1,1,film_tv
21,897,who does claire from mcleods daughters end up with,1,1,film_tv
21,899,who does claire from mcleods daughters end up with,0,1,film_tv
21,904,who does claire from mcleods daughters end up with,1,1,film_tv
21,905,who does claire from mcleods daughters end up with,1,1,film_tv
21,917,who does claire from mcleods daughters end up with,0,1,film_tv
21,936,who does claire from mcleods daughters end up with,0,1,film_tv
21,944,who does claire from mcleods daughters end up with,1,1,film_tv
21,952,who does claire from mcleods daughters end up with,1,1,film_tv
21,955,who does claire from mcleods daughters end up with,1,1,film_tv
21,956,who does claire from mcleods daughters end up with,1,1,film_tv
21,968,who does claire from mcleods daughters end up with,1,1,film_tv
21,970,who does claire from mcleods daughters end up with,1,1,film_tv
21,974,who does claire from mcleods daughters end up with,1,1,film_tv
21,986,who does claire from mcleods daughters end up with,0,1,film_tv
21,1015,who does claire from mcleods daughters end up with,1,1,film_tv
21,1020,who does claire from mcleods daughters end up with,0,1,film_tv
22,2,when did the smoking ban in public places start,1,1,environment
22,235,when did the smoking ban in public places start,0,1,environment
22,287,when did the smoking ban in public places start,1,1,environment
22,369,when did the smoking ban in public places start,1,1,environment
22,462,when did the smoking ban in public places start,1,1,environment
22,549,when did the smoking ban in public places start,1,1,environment
22,554,when did the smoking ban in public places start,1,1,environment
22,735,when did the smoking ban in public places start,0,1,environment
22,746,when did the smoking ban in public places start,1,0,environment
22,882,when did the smoking ban in public places start,1,1,environment
22,0,where does the donkey talk in the bible,0,1,religion
22,2,where does the donkey talk in the bible,1,1,religion
22,10,where does the donkey talk in the bible,1,0,religion
22,19,where does the donkey talk in the bible,1,0,religion
22,33,where does the donkey talk in the bible,1,0,religion
22,34,where does the donkey talk in the bible,1,1,religion
22,44,where does the donkey talk in the bible,1,1,religion
22,54,where does the donkey talk in the bible,0,1,religion
22,81,where does the donkey talk in the bible,0,1,religion
22,91,where does the donkey talk in the bible,1,1,religion
22,95,where does the donkey talk in the bible,1,1,religion
22,112,where does the donkey talk in the bible,1,1,religion
22,116,where does the donkey talk in the bible,1,1,religion
22,121,where does the donkey talk in the bible,0,1,religion
22,122,where does the donkey talk in the bible,1,1,religion
22,123,where does the donkey talk in the bible,1,1,religion
22,126,where does the donkey talk in the bible,1,1,religion
22,129,where does the donkey talk in the bible,0,1,religion
22,130,where does the donkey talk in the bible,1,1,religion
22,138,where does the donkey talk in the bible,0,1,religion
22,146,where does the donkey talk in the bible,0,1,religion
22,147,where does the donkey talk in the bible,0,1,religion
22,158,where does the donkey talk in the bible,1,1,religion
22,159,where does the donkey talk in the bible,1,1,religion
22,162,where does the donkey talk in the bible,1,1,religion
22,192,where does the donkey talk in the bible,0,1,religion
22,198,where does the donkey talk in the bible,1,0,religion
22,202,where does the donkey talk in the bible,1,0,religion
22,203,where does the donkey talk in the bible,1,1,religion
22,216,where does the donkey talk in the bible,1,1,religion
22,217,where does the donkey talk in the bible,1,1,religion
22,227,where does the donkey talk in the bible,1,0,religion
22,231,where does the donkey talk in the bible,1,1,religion
22,236,where does the donkey talk in the bible,1,0,religion
22,248,where does the donkey talk in the bible,1,1,religion
22,250,where does the donkey talk in the bible,1,1,religion
22,257,where does the donkey talk in the bible,1,1,religion
22,261,where does the donkey talk in the bible,1,0,religion
22,273,where does the donkey talk in the bible,1,1,religion
22,291,where does the donkey talk in the bible,1,0,religion
22,296,where does the donkey talk in the bible,0,1,religion
22,308,where does the donkey talk in the bible,1,1,religion
22,311,where does the donkey talk in the bible,1,0,religion
22,317,where does the donkey talk in the bible,1,1,religion
22,321,where does the donkey talk in the bible,1,1,religion
22,331,where does the donkey talk in the bible,1,1,religion
22,338,where does the donkey talk in the bible,0,1,religion
22,344,where does the donkey talk in the bible,0,1,religion
22,357,where does the donkey talk in the bible,1,1,religion
22,362,where does the donkey talk in the bible,1,1,religion
22,363,where does the donkey talk in the bible,0,1,religion
22,372,where does the donkey talk in the bible,0,1,religion
22,378,where does the donkey talk in the bible,1,1,religion
22,403,where does the donkey talk in the bible,1,1,religion
22,405,where does the donkey talk in the bible,1,1,religion
22,433,where does the donkey talk in the bible,0,1,religion
22,439,where does the donkey talk in the bible,0,1,religion
22,445,where does the donkey talk in the bible,1,1,religion
22,446,where does the donkey talk in the bible,0,1,religion
22,447,where does the donkey talk in the bible,1,0,religion
22,449,where does the donkey talk in the bible,0,1,religion
22,458,where does the donkey talk in the bible,1,1,religion
22,461,where does the donkey talk in the bible,1,1,religion
22,473,where does the donkey talk in the bible,1,1,religion
22,500,where does the donkey talk in the bible,1,1,religion
22,522,where does the donkey talk in the bible,1,1,religion
22,523,where does the donkey talk in the bible,0,1,religion
22,565,where does the donkey talk in the bible,0,1,religion
22,568,where does the donkey talk in the bible,1,0,religion
22,577,where does the donkey talk in the bible,1,1,religion
22,581,where does the donkey talk in the bible,1,1,religion
22,582,where does the donkey talk in the bible,1,1,religion
22,589,where does the donkey talk in the bible,1,0,religion
22,601,where does the donkey talk in the bible,1,1,religion
22,610,where does the donkey talk in the bible,1,1,religion
22,613,where does the donkey talk in the bible,1,0,religion
22,640,where does the donkey talk in the bible,0,1,religion
22,650,where does the donkey talk in the bible,0,1,religion
22,651,where does the donkey talk in the bible,0,1,religion
22,658,where does the donkey talk in the bible,1,0,religion
22,659,where does the donkey talk in the bible,1,1,religion
22,676,where does the donkey talk in the bible,0,1,religion
22,703,where does the donkey talk in the bible,1,1,religion
22,705,where does the donkey talk in the bible,1,1,religion
22,710,where does the donkey talk in the bible,1,1,religion
22,716,where does the donkey talk in the bible,1,1,religion
22,718,where does the donkey talk in the bible,0,1,religion
22,721,where does the donkey talk in the bible,1,0,religion
22,722,where does the donkey talk in the bible,0,1,religion
22,746,where does the donkey talk in the bible,0,1,religion
22,749,where does the donkey talk in the bible,1,1,religion
22,755,where does the donkey talk in the bible,1,1,religion
22,757,where does the donkey talk in the bible,1,1,religion
22,759,where does the donkey talk in the bible,0,1,religion
22,763,where does the donkey talk in the bible,1,0,religion
22,771,where does the donkey talk in the bible,1,0,religion
22,775,where does the donkey talk in the bible,1,1,religion
22,809,where does the donkey talk in the bible,1,1,religion
22,813,where does the donkey talk in the bible,1,1,religion
22,816,where does the donkey talk in the bible,1,1,religion
22,820,where does the donkey talk in the bible,1,1,religion
22,836,where does the donkey talk in the bible,1,1,religion
22,837,where does the donkey talk in the bible,1,1,religion
22,843,where does the donkey talk in the bible,1,1,religion
22,859,where does the donkey talk in the bible,1,0,religion
22,862,where does the donkey talk in the bible,1,0,religion
22,880,where does the donkey talk in the bible,1,0,religion
22,882,where does the donkey talk in the bible,1,1,religion
22,888,where does the donkey talk in the bible,1,1,religion
22,894,where does the donkey talk in the bible,1,1,religion
22,928,where does the donkey talk in the bible,1,1,religion
22,933,where does the donkey talk in the bible,1,1,religion
22,937,where does the donkey talk in the bible,0,1,religion
22,939,where does the donkey talk in the bible,1,1,religion
22,951,where does the donkey talk in the bible,0,1,religion
22,981,where does the donkey talk in the bible,1,1,religion
22,987,where does the donkey talk in the bible,1,1,religion
22,988,where does the donkey talk in the bible,1,1,religion
22,1003,where does the donkey talk in the bible,1,0,religion
22,1004,where does the donkey talk in the bible,1,1,religion
22,1008,where does the donkey talk in the bible,1,1,religion
22,1012,where does the donkey talk in the bible,1,0,religion
22,1015,where does the donkey talk in the bible,1,0,religion
22,33,how many cracker barrels in the united states,0,1,mathematics
22,446,how many cracker barrels in the united states,0,1,mathematics
22,499,how many cracker barrels in the united states,0,1,mathematics
22,581,how many cracker barrels in the united states,0,1,mathematics
22,499,on which river did the exploration of the louisiana purchase begin,0,1,history
22,53,who wrote it's a long long way to pasadena,0,1,literature
22,195,who wrote it's a long long way to pasadena,1,0,literature
22,243,who wrote it's a long long way to pasadena,1,1,literature
22,383,who wrote it's a long long way to pasadena,1,0,literature
22,468,who wrote it's a long long way to pasadena,0,1,literature
22,483,who wrote it's a long long way to pasadena,1,1,literature
22,610,who wrote it's a long long way to pasadena,1,0,literature
22,670,who wrote it's a long long way to pasadena,1,1,literature
22,679,who wrote it's a long long way to pasadena,1,1,literature
22,708,who wrote it's a long long way to pasadena,1,1,literature
22,834,who wrote it's a long long way to pasadena,1,0,literature
22,927,who wrote it's a long long way to pasadena,1,0,literature
22,944,who wrote it's a long long way to pasadena,1,1,literature
22,478,who sang it going to take a miracle,0,1,music
22,499,when does the i come before the e,0,1,education
22,0,how many countries does cadbury sell its products,1,1,business_companies
22,13,how many countries does cadbury sell its products,0,1,business_companies
22,21,how many countries does cadbury sell its products,1,1,business_companies
22,28,how many countries does cadbury sell its products,1,1,business_companies
22,44,how many countries does cadbury sell its products,1,1,business_companies
22,53,how many countries does cadbury sell its products,1,0,business_companies
22,77,how many countries does cadbury sell its products,1,1,business_companies
22,90,how many countries does cadbury sell its products,0,1,business_companies
22,124,how many countries does cadbury sell its products,1,1,business_companies
22,131,how many countries does cadbury sell its products,1,0,business_companies
22,149,how many countries does cadbury sell its products,0,1,business_companies
22,152,how many countries does cadbury sell its products,1,1,business_companies
22,162,how many countries does cadbury sell its products,1,1,business_companies
22,170,how many countries does cadbury sell its products,1,1,business_companies
22,182,how many countries does cadbury sell its products,1,1,business_companies
22,225,how many countries does cadbury sell its products,1,1,business_companies
22,235,how many countries does cadbury sell its products,1,0,business_companies
22,237,how many countries does cadbury sell its products,0,1,business_companies
22,241,how many countries does cadbury sell its products,1,1,business_companies
22,242,how many countries does cadbury sell its products,0,1,business_companies
22,249,how many countries does cadbury sell its products,1,0,business_companies
22,256,how many countries does cadbury sell its products,1,1,business_companies
22,287,how many countries does cadbury sell its products,1,1,business_companies
22,288,how many countries does cadbury sell its products,1,1,business_companies
22,302,how many countries does cadbury sell its products,1,1,business_companies
22,310,how many countries does cadbury sell its products,0,1,business_companies
22,317,how many countries does cadbury sell its products,1,1,business_companies
22,322,how many countries does cadbury sell its products,1,1,business_companies
22,333,how many countries does cadbury sell its products,1,1,business_companies
22,334,how many countries does cadbury sell its products,1,0,business_companies
22,339,how many countries does cadbury sell its products,1,1,business_companies
22,341,how many countries does cadbury sell its products,1,1,business_companies
22,343,how many countries does cadbury sell its products,0,1,business_companies
22,350,how many countries does cadbury sell its products,1,1,business_companies
22,420,how many countries does cadbury sell its products,1,1,business_companies
22,432,how many countries does cadbury sell its products,1,1,business_companies
22,443,how many countries does cadbury sell its products,1,1,business_companies
22,446,how many countries does cadbury sell its products,1,0,business_companies
22,453,how many countries does cadbury sell its products,1,1,business_companies
22,481,how many countries does cadbury sell its products,1,1,business_companies
22,492,how many countries does cadbury sell its products,1,1,business_companies
22,496,how many countries does cadbury sell its products,1,0,business_companies
22,499,how many countries does cadbury sell its products,0,1,business_companies
22,524,how many countries does cadbury sell its products,1,1,business_companies
22,526,how many countries does cadbury sell its products,0,1,business_companies
22,538,how many countries does cadbury sell its products,0,1,business_companies
22,540,how many countries does cadbury sell its products,1,1,business_companies
22,550,how many countries does cadbury sell its products,1,1,business_companies
22,562,how many countries does cadbury sell its products,1,1,business_companies
22,565,how many countries does cadbury sell its products,0,1,business_companies
22,573,how many countries does cadbury sell its products,1,0,business_companies
22,575,how many countries does cadbury sell its products,1,0,business_companies
22,581,how many countries does cadbury sell its products,1,1,business_companies
22,589,how many countries does cadbury sell its products,0,1,business_companies
22,604,how many countries does cadbury sell its products,1,1,business_companies
22,619,how many countries does cadbury sell its products,1,0,business_companies
22,622,how many countries does cadbury sell its products,1,1,business_companies
22,627,how many countries does cadbury sell its products,1,1,business_companies
22,638,how many countries does cadbury sell its products,1,1,business_companies
22,642,how many countries does cadbury sell its products,1,1,business_companies
22,648,how many countries does cadbury sell its products,1,0,business_companies
22,656,how many countries does cadbury sell its products,1,1,business_companies
22,658,how many countries does cadbury sell its products,0,1,business_companies
22,661,how many countries does cadbury sell its products,1,1,business_companies
22,664,how many countries does cadbury sell its products,1,1,business_companies
22,671,how many countries does cadbury sell its products,0,1,business_companies
22,675,how many countries does cadbury sell its products,1,1,business_companies
22,692,how many countries does cadbury sell its products,1,0,business_companies
22,697,how many countries does cadbury sell its products,1,0,business_companies
22,705,how many countries does cadbury sell its products,0,1,business_companies
22,712,how many countries does cadbury sell its products,1,0,business_companies
22,736,how many countries does cadbury sell its products,0,1,business_companies
22,760,how many countries does cadbury sell its products,0,1,business_companies
22,807,how many countries does cadbury sell its products,1,1,business_companies
22,818,how many countries does cadbury sell its products,1,1,business_companies
22,845,how many countries does cadbury sell its products,1,1,business_companies
22,850,how many countries does cadbury sell its products,1,1,business_companies
22,851,how many countries does cadbury sell its products,1,1,business_companies
22,861,how many countries does cadbury sell its products,0,1,business_companies
22,888,how many countries does cadbury sell its products,0,1,business_companies
22,925,how many countries does cadbury sell its products,0,1,business_companies
22,926,how many countries does cadbury sell its products,1,1,business_companies
22,929,how many countries does cadbury sell its products,1,1,business_companies
22,975,how many countries does cadbury sell its products,1,1,business_companies
22,978,how many countries does cadbury sell its products,1,1,business_companies
22,988,how many countries does cadbury sell its products,1,1,business_companies
22,997,how many countries does cadbury sell its products,1,1,business_companies
22,1002,how many countries does cadbury sell its products,1,1,business_companies
22,1012,how many countries does cadbury sell its products,0,1,business_companies
22,1023,how many countries does cadbury sell its products,1,1,business_companies
22,4,which two choices describe the purpose of the hsi filter,1,1,technology
22,13,which two choices describe the purpose of the hsi filter,0,1,technology
22,14,which two choices describe the purpose of the hsi filter,0,1,technology
22,16,which two choices describe the purpose of the hsi filter,1,1,technology
22,21,which two choices describe the purpose of the hsi filter,1,1,technology
22,60,which two choices describe the purpose of the hsi filter,1,1,technology
22,97,which two choices describe the purpose of the hsi filter,1,1,technology
22,108,which two choices describe the purpose of the hsi filter,0,1,technology
22,152,which two choices describe the purpose of the hsi filter,1,1,technology
22,172,which two choices describe the purpose of the hsi filter,0,1,technology
22,186,which two choices describe the purpose of the hsi filter,0,1,technology
22,188,which two choices describe the purpose of the hsi filter,1,0,technology
22,189,which two choices describe the purpose of the hsi filter,1,1,technology
22,193,which two choices describe the purpose of the hsi filter,1,1,technology
22,195,which two choices describe the purpose of the hsi filter,0,1,technology
22,318,which two choices describe the purpose of the hsi filter,1,0,technology
22,330,which two choices describe the purpose of the hsi filter,1,1,technology
22,374,which two choices describe the purpose of the hsi filter,1,1,technology
22,396,which two choices describe the purpose of the hsi filter,0,1,technology
22,402,which two choices describe the purpose of the hsi filter,1,1,technology
22,417,which two choices describe the purpose of the hsi filter,0,1,technology
22,431,which two choices describe the purpose of the hsi filter,0,1,technology
22,485,which two choices describe the purpose of the hsi filter,1,1,technology
22,493,which two choices describe the purpose of the hsi filter,1,1,technology
22,514,which two choices describe the purpose of the hsi filter,1,1,technology
22,525,which two choices describe the purpose of the hsi filter,1,0,technology
22,526,which two choices describe the purpose of the hsi filter,0,1,technology
22,531,which two choices describe the purpose of the hsi filter,1,0,technology
22,586,which two choices describe the purpose of the hsi filter,1,1,technology
22,611,which two choices describe the purpose of the hsi filter,1,1,technology
22,658,which two choices describe the purpose of the hsi filter,1,1,technology
22,724,which two choices describe the purpose of the hsi filter,1,1,technology
22,731,which two choices describe the purpose of the hsi filter,1,1,technology
22,763,which two choices describe the purpose of the hsi filter,1,1,technology
22,784,which two choices describe the purpose of the hsi filter,1,1,technology
22,912,which two choices describe the purpose of the hsi filter,1,1,technology
22,916,which two choices describe the purpose of the hsi filter,1,1,technology
22,955,which two choices describe the purpose of the hsi filter,1,1,technology
22,973,which two choices describe the purpose of the hsi filter,1,1,technology
22,993,which two choices describe the purpose of the hsi filter,1,1,technology
22,1012,which two choices describe the purpose of the hsi filter,1,1,technology
22,1015,which two choices describe the purpose of the hsi filter,1,0,technology
22,14,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,42,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,45,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,48,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,62,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,75,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,83,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,102,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,110,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,114,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,122,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,132,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,146,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,148,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,152,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,153,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,164,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,168,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,188,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,191,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,194,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,197,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,204,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,211,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,212,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,216,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,221,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,224,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,229,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,237,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,273,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,274,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,277,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,299,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,300,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,315,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,324,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,341,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,343,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,383,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,387,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,392,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,401,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,412,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,417,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,425,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,439,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,441,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,447,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,456,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,460,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,470,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,475,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,478,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,487,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,491,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,518,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,521,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,526,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,529,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,545,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,552,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,565,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,566,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,569,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,575,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,580,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,581,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,589,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,590,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,628,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,633,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,659,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,670,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,673,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,684,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,700,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,703,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,708,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,717,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,748,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,755,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,764,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,767,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,771,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,772,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,777,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,794,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,813,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,827,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,833,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,845,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,866,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,869,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,879,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,881,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,894,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,926,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,933,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,959,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,965,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,982,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,990,new movie of ajay devgan and sonakshi sinha,1,0,film_tv
22,994,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,1001,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,1003,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,1009,new movie of ajay devgan and sonakshi sinha,0,1,film_tv
22,1011,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,1013,new movie of ajay devgan and sonakshi sinha,1,1,film_tv
22,658,the lowest temperature at which a lubricant will flow is called the,0,1,chemistry
22,499,how many copies of holes have been sold,0,1,mathematics
22,90,who played john clark sr on nypd blue,1,0,sports
22,174,who played john clark sr on nypd blue,1,0,sports
22,573,who played john clark sr on nypd blue,1,1,sports
22,695,who played john clark sr on nypd blue,1,1,sports
22,555,effect of addition of various solutes on surface tension and viscosity,0,1,chemistry
22,261,a p i ispat and powertech private limited,1,1,business_companies
22,499,a p i ispat and powertech private limited,0,1,business_companies
22,589,a p i ispat and powertech private limited,0,1,business_companies
22,635,a p i ispat and powertech private limited,1,1,business_companies
22,927,a p i ispat and powertech private limited,1,1,business_companies
22,473,where does the term gift horse come from,1,1,animals
22,499,where does the term gift horse come from,0,1,animals
22,565,where does the term gift horse come from,1,1,animals
22,661,where does the term gift horse come from,1,1,animals
22,905,where does the term gift horse come from,0,1,animals
22,59,what does it mean to be on parole,1,1,law
22,195,what does it mean to be on parole,0,1,law
22,242,what does it mean to be on parole,1,1,law
22,256,what does it mean to be on parole,1,1,law
22,286,what does it mean to be on parole,1,1,law
22,291,what does it mean to be on parole,1,1,law
22,338,what does it mean to be on parole,0,1,law
22,350,what does it mean to be on parole,1,1,law
22,381,what does it mean to be on parole,0,1,law
22,396,what does it mean to be on parole,1,0,law
22,412,what does it mean to be on parole,1,1,law
22,439,what does it mean to be on parole,1,0,law
22,452,what does it mean to be on parole,1,0,law
22,521,what does it mean to be on parole,1,1,law
22,548,what does it mean to be on parole,1,1,law
22,565,what does it mean to be on parole,0,1,law
22,606,what does it mean to be on parole,1,1,law
22,629,what does it mean to be on parole,0,1,law
22,634,what does it mean to be on parole,1,0,law
22,658,what does it mean to be on parole,0,1,law
22,759,what does it mean to be on parole,1,1,law
22,810,what does it mean to be on parole,1,1,law
22,812,what does it mean to be on parole,1,1,law
22,826,what does it mean to be on parole,1,1,law
22,880,what does it mean to be on parole,1,1,law
22,968,what does it mean to be on parole,1,1,law
22,42,who won an oscar for schindler's list,0,1,film_tv
22,100,who won an oscar for schindler's list,1,1,film_tv
22,133,who won an oscar for schindler's list,1,1,film_tv
22,150,who won an oscar for schindler's list,1,1,film_tv
22,165,who won an oscar for schindler's list,0,1,film_tv
22,168,who won an oscar for schindler's list,1,0,film_tv
22,187,who won an oscar for schindler's list,0,1,film_tv
22,188,who won an oscar for schindler's list,1,1,film_tv
22,197,who won an oscar for schindler's list,1,1,film_tv
22,216,who won an oscar for schindler's list,1,1,film_tv
22,217,who won an oscar for schindler's list,1,1,film_tv
22,221,who won an oscar for schindler's list,0,1,film_tv
22,227,who won an oscar for schindler's list,1,1,film_tv
22,230,who won an oscar for schindler's list,1,1,film_tv
22,241,who won an oscar for schindler's list,1,1,film_tv
22,270,who won an oscar for schindler's list,1,1,film_tv
22,279,who won an oscar for schindler's list,1,1,film_tv
22,288,who won an oscar for schindler's list,1,1,film_tv
22,299,who won an oscar for schindler's list,1,0,film_tv
22,306,who won an oscar for schindler's list,1,0,film_tv
22,313,who won an oscar for schindler's list,1,1,film_tv
22,344,who won an oscar for schindler's list,0,1,film_tv
22,352,who won an oscar for schindler's list,1,0,film_tv
22,355,who won an oscar for schindler's list,1,1,film_tv
22,382,who won an oscar for schindler's list,1,1,film_tv
22,394,who won an oscar for schindler's list,0,1,film_tv
22,415,who won an oscar for schindler's list,0,1,film_tv
22,425,who won an oscar for schindler's list,1,1,film_tv
22,443,who won an oscar for schindler's list,1,1,film_tv
22,444,who won an oscar for schindler's list,0,1,film_tv
22,446,who won an oscar for schindler's list,1,1,film_tv
22,447,who won an oscar for schindler's list,1,1,film_tv
22,450,who won an oscar for schindler's list,1,1,film_tv
22,453,who won an oscar for schindler's list,1,0,film_tv
22,464,who won an oscar for schindler's list,1,1,film_tv
22,492,who won an oscar for schindler's list,0,1,film_tv
22,494,who won an oscar for schindler's list,0,1,film_tv
22,502,who won an oscar for schindler's list,1,0,film_tv
22,517,who won an oscar for schindler's list,1,1,film_tv
22,532,who won an oscar for schindler's list,1,1,film_tv
22,538,who won an oscar for schindler's list,1,1,film_tv
22,550,who won an oscar for schindler's list,1,1,film_tv
22,555,who won an oscar for schindler's list,1,0,film_tv
22,565,who won an oscar for schindler's list,1,1,film_tv
22,571,who won an oscar for schindler's list,0,1,film_tv
22,589,who won an oscar for schindler's list,0,1,film_tv
22,627,who won an oscar for schindler's list,0,1,film_tv
22,631,who won an oscar for schindler's list,0,1,film_tv
22,632,who won an oscar for schindler's list,1,1,film_tv
22,664,who won an oscar for schindler's list,1,0,film_tv
22,667,who won an oscar for schindler's list,1,1,film_tv
22,680,who won an oscar for schindler's list,1,0,film_tv
22,689,who won an oscar for schindler's list,0,1,film_tv
22,699,who won an oscar for schindler's list,1,1,film_tv
22,700,who won an oscar for schindler's list,1,1,film_tv
22,701,who won an oscar for schindler's list,0,1,film_tv
22,705,who won an oscar for schindler's list,1,0,film_tv
